blkgrp,cbsa,blkgrps,population,households,land_acres,ht_ami,ht_80ami,ht_nmi,h_ami,h_80ami,h_nmi,t_ami,t_80ami,t_nmi,co2_per_hh_local,co2_per_acre_local,autos_per_hh_ami,autos_per_hh_80ami,autos_per_hh_nmi,vmt_per_hh_ami,vmt_per_hh_80ami,vmt_per_hh_nmi,pct_transit_commuters_ami,pct_transit_commuters_80ami,pct_transit_commuters_nmi,t_cost_ami,t_cost_80ami,t_cost_nmi,auto_ownership_cost_ami,auto_ownership_cost_80ami,auto_ownership_cost_nmi,vmt_cost_ami,vmt_cost_80ami,vmt_cost_nmi,transit_cost_ami,transit_cost_80ami,transit_cost_nmi,transit_trips_ami,transit_trips_80ami,transit_trips_nmi,compact_ndx,emp_ovrll_ndx,gross_hh_density,hh_gravity,frac_sfd,emp_gravity,emp_ndx,block_size,h_cost,median_smoc,median_gross_rent,pct_owner_occupied_hu,pct_renter_occupied_hu
"""490351135103""","""Salt Lake City, UT""",1.00,946.00,259.00,187.02,42,51,48,22,28,27,19,23,21,6.67,9.23,2.15,2,2,18900,18703,17617,2,3,2,17589,16575,15792,13822,12847,12286,3729,3688,3474,38,39,31,95,98,78,4.8,5.6,1.38,30114,94,44965,42,19,1673,1813,,92,8
"""490351135111""","""Salt Lake City, UT""",1.00,2050.00,706.00,223.75,38,46,44,21,26,25,17,20,19,6.04,19.05,1.91,2,2,16851,16654,15568,3,3,3,15634,14693,13909,12266,11364,10803,3324,3284,3070,44,46,36,110,113,90,7.6,5.7,3.16,30604,58,50528,43,10,1567,1632,1455,63,37
"""490351135112""","""Salt Lake City, UT""",1.00,1606.00,488.00,157.73,37,45,42,18,23,22,19,22,20,6.56,20.30,2.07,2,2,17889,17692,16605,2,2,2,16877,15887,15104,13311,12360,11799,3529,3489,3275,38,39,31,93,96,76,7.0,5.6,3.09,30550,82,49562,43,7,1358,1453,,93,7
"""490351135121""","""Salt Lake City, UT""",1.00,2160.00,972.00,284.35,32,39,37,16,20,20,16,19,17,4.84,16.56,1.72,2,2,16354,16157,15071,3,3,3,14341,13456,12671,11070,10224,9663,3226,3186,2972,44,46,36,110,113,90,8.6,5.5,3.42,30890,4,54412,43,22,1231,1292,1178,47,53
"""490351135122""","""Salt Lake City, UT""",1.00,1765.00,880.00,177.70,33,40,37,18,23,22,15,17,15,4.41,21.86,1.57,2,1,15077,14880,13793,3,4,3,13099,12262,11475,10071,9272,8711,2974,2934,2720,54,56,44,134,138,110,8.7,5.3,4.95,31395,0,58988,43,20,1383,,1383,0,100
"""490351135131""","""Salt Lake City, UT""",1.00,1407.00,431.00,166.39,37,45,43,18,23,22,19,22,20,6.61,17.12,2.10,2,2,18568,18371,17285,2,3,2,17161,16164,15381,13460,12502,11941,3663,3623,3408,38,39,31,95,98,77,5.4,5.4,2.59,28709,94,41389,42,9,1391,1603,,87,13
"""490351135132""","""Salt Lake City, UT""",1.00,1774.00,583.00,224.04,34,42,39,18,23,22,16,19,17,5.74,14.93,1.77,2,2,16256,16059,14972,3,3,3,14598,13700,12914,11339,10480,9919,3207,3167,2953,52,54,43,129,133,106,7.6,5.3,2.60,28239,37,36742,42,12,1362,1890,1159,28,72
"""490351135133""","""Salt Lake City, UT""",1.00,2930.00,1001.00,302.90,38,46,43,21,27,25,17,20,18,5.63,18.60,1.81,2,2,16758,16561,15475,3,3,3,14998,14086,13301,11647,10774,10213,3306,3266,3052,45,46,37,111,115,91,7.2,5.2,3.30,28694,35,39816,43,22,1596,2147,1239,39,61
"""490351135141""","""Salt Lake City, UT""",1.00,1840.00,648.00,149.38,31,38,35,16,20,19,15,18,16,4.88,21.15,1.67,2,2,15764,15567,14480,4,4,3,13922,13053,12266,10757,9925,9365,3110,3070,2855,56,58,46,139,143,113,7.8,5.6,4.34,29974,16,47242,42,37,1178,,1334,12,88
"""490351135143""","""Salt Lake City, UT""",1.00,967.00,425.00,92.21,37,45,42,21,26,25,17,19,18,5.33,24.57,1.81,2,2,16465,16268,15181,3,3,3,14896,13986,13202,11604,10733,10173,3248,3208,2994,44,45,36,109,112,89,8.8,5.7,4.61,30475,12,54326,43,8,1554,1606,1396,75,25
"""490351135144""","""Salt Lake City, UT""",1.00,2156.00,820.00,77.70,33,40,37,18,23,22,14,17,15,4.33,45.68,1.58,2,1,14350,14153,13067,4,4,3,13040,12198,11412,10154,9350,8790,2831,2791,2577,55,57,45,137,141,112,8.8,6.1,10.55,31003,13,59499,42,7,1365,1667,1322,13,87
"""490351135151""","""Salt Lake City, UT""",1.00,1958.00,593.00,380.21,46,56,53,27,34,32,19,23,21,6.61,10.31,2.12,2,2,18676,18479,17392,2,2,2,17347,16341,15560,13634,12668,12107,3684,3644,3430,29,29,23,71,73,58,4.3,6.0,1.56,29228,97,46801,42,22,2023,2121,1463,85,15
"""490351135152""","""Salt Lake City, UT""",1.00,1601.00,718.00,178.17,39,47,45,20,25,24,19,22,20,5.60,22.57,2.09,2,2,18219,18022,16935,3,3,3,17070,16075,15290,13433,12476,11915,3594,3554,3340,43,45,35,108,111,88,6.7,5.7,4.03,28949,66,42965,42,12,1519,1519,,100,0
"""490351135153""","""Salt Lake City, UT""",1.00,3205.00,980.00,332.67,39,47,44,21,27,26,18,21,19,6.26,18.45,1.94,2,2,17367,17170,16084,3,3,3,15921,14972,14188,12453,11542,10981,3426,3386,3172,42,44,35,105,108,86,6.8,5.7,2.95,28432,54,40667,42,15,1598,1669,1453,67,33
"""490351135201""","""Salt Lake City, UT""",1.00,2317.00,920.00,348.50,38,46,43,20,25,24,18,21,19,5.94,15.68,1.95,2,2,17544,17347,16260,3,3,3,16014,15061,14277,12510,11597,11036,3461,3421,3206,43,44,35,106,110,87,6.6,5.5,2.64,29020,49,40863,42,22,1489,1578,1312,67,33
"""490351135202""","""Salt Lake City, UT""",1.00,1859.00,512.00,157.95,40,48,45,21,26,25,19,22,21,7.52,24.38,2.10,2,2,18660,18463,17376,2,2,2,17202,16204,15422,13488,12529,11968,3681,3641,3427,33,34,27,82,84,67,4.9,5.3,3.24,28793,100,41594,42,10,1550,1464,2012,84,16
"""490351135211""","""Salt Lake City, UT""",1.00,2048.00,567.00,206.02,41,49,47,22,27,26,19,22,20,6.77,18.65,2.09,2,2,18681,18484,17398,2,2,2,17166,16169,15387,13444,12487,11926,3685,3645,3431,37,38,30,91,94,74,5.0,5.2,2.75,28654,92,33595,42,9,1630,1629,1638,85,15
"""490351135212""","""Salt Lake City, UT""",1.00,1615.00,407.00,115.61,36,44,41,17,22,21,19,22,20,6.58,23.17,2.08,2,2,18903,18706,17620,2,2,2,17115,16123,15340,13349,12396,11835,3729,3689,3475,37,38,30,92,94,75,4.4,5.0,3.52,28495,100,30441,42,10,1302,1698,,77,23
"""490351135213""","""Salt Lake City, UT""",1.00,2273.00,514.00,156.42,44,54,51,25,31,30,19,23,21,7.15,23.51,2.14,2,2,19030,18833,17747,3,3,2,17513,16503,15720,13719,12749,12188,3754,3714,3500,40,41,32,98,101,80,5.2,4.9,3.29,28480,84,29581,42,10,1874,1950,,96,4
"""490351135214""","""Salt Lake City, UT""",1.00,1421.00,424.00,176.35,42,51,48,23,29,27,19,22,20,6.78,16.31,2.06,2,2,18667,18470,17383,3,3,2,16954,15967,15184,13232,12285,11724,3682,3642,3428,39,40,32,97,100,79,5.4,4.7,2.40,28521,71,27979,43,15,1720,1723,1709,80,20
"""490351135221""","""Salt Lake City, UT""",1.00,1216.00,412.00,172.87,39,48,45,20,25,24,19,23,21,6.53,15.56,2.12,2,2,18715,18518,17432,2,2,2,17336,16332,15549,13607,12642,12081,3692,3652,3437,37,38,30,92,94,75,5.7,5.3,2.38,29026,73,38494,43,16,1502,1579,,95,5
"""490351135222""","""Salt Lake City, UT""",1.00,1931.00,618.00,320.59,43,52,49,23,28,27,20,24,22,7.13,13.74,2.21,2,2,19642,19445,18358,2,2,2,18071,17041,16258,14161,13170,12609,3875,3834,3620,35,36,29,87,90,71,3.6,5.3,1.93,28821,100,36128,42,20,1704,1732,,98,2
"""490351135231""","""Salt Lake City, UT""",1.00,1686.00,588.00,245.29,40,49,46,21,26,25,19,23,21,6.55,15.71,2.10,2,2,18973,18776,17690,2,2,2,17249,16251,15469,13469,12511,11950,3743,3703,3488,37,38,30,92,94,75,5.3,4.7,2.40,28069,81,28365,43,11,1590,1539,1907,86,14
"""490351135232""","""Salt Lake City, UT""",1.00,1266.00,421.00,142.73,40,48,45,21,26,25,19,22,20,6.76,19.93,2.04,2,2,18642,18445,17359,2,3,2,16846,15865,15082,13131,12188,11627,3678,3637,3423,38,39,31,95,98,77,5.3,4.5,2.95,28083,83,27014,43,10,1581,1630,1439,74,26
"""490351135233""","""Salt Lake City, UT""",1.00,1725.00,477.00,171.67,41,50,47,22,27,26,19,23,21,7.71,21.42,2.14,2,2,19488,19291,18204,2,2,2,17595,16586,15804,13717,12747,12187,3844,3804,3590,33,34,27,83,86,68,4.2,4.3,2.78,27755,95,26629,43,12,1648,1621,1843,88,12
"""490351135234""","""Salt Lake City, UT""",1.00,1339.00,394.00,92.21,36,44,41,17,22,21,19,22,20,6.51,27.82,2.08,2,2,18714,18517,17430,3,3,3,17115,16122,15338,13383,12429,11868,3692,3651,3437,40,41,33,99,102,81,5.9,4.7,4.27,28143,84,29268,43,6,1313,1466,,90,10
"""490351135261""","""Salt Lake City, UT""",1.00,3087.00,852.00,1177.84,44,53,50,23,28,27,21,25,23,8.68,6.28,2.27,2,2,22423,22226,21140,1,1,1,18987,17938,17159,14548,13539,12979,4424,4383,4169,15,15,12,37,38,30,2.3,2.2,0.72,14397,100,13859,44,34,1694,1841,,92,8
"""490351135262""","""Salt Lake City, UT""",1.00,2201.00,363.00,126.01,42,51,48,23,28,27,19,22,21,8.58,24.71,2.06,2,2,20080,19883,18796,2,2,2,17225,16238,15457,13234,12286,11726,3961,3921,3707,30,31,25,75,77,61,4.0,2.7,2.88,22005,98,17872,44,10,1714,1700,1739,64,36
"""490351135263""","""Salt Lake City, UT""",1.00,1099.00,249.00,143.25,38,46,43,18,23,22,20,23,21,8.57,14.89,2.15,2,2,20586,20389,19302,2,2,2,17883,16870,16088,13792,12818,12258,4061,4021,3806,30,31,24,74,76,60,4.0,3.0,1.74,21569,97,17915,44,10,1359,1619,,84,16
"""490351135271""","""Salt Lake City, UT""",1.00,1647.00,457.00,110.24,39,47,44,19,24,23,20,23,21,7.26,30.10,2.13,2,2,20298,20101,19015,2,2,2,17730,16721,15940,13696,12727,12166,4004,3964,3750,30,31,24,74,76,60,4.9,2.8,4.15,22747,80,18619,44,11,1434,1560,,92,8
"""490351135272""","""Salt Lake City, UT""",1.00,1325.00,415.00,112.56,44,54,51,24,30,29,20,24,22,7.54,27.78,2.19,2,2,20605,20408,19322,2,2,2,18175,17148,16368,14085,13098,12537,4065,4024,3810,25,26,21,62,64,51,4.2,2.9,3.69,24264,100,20133,44,8,1811,1833,,99,1
"""490351135273""","""Salt Lake City, UT""",1.00,1289.00,372.00,78.87,38,46,43,19,24,23,19,22,20,7.33,34.58,2.06,2,2,19239,19042,17956,2,2,2,17076,16089,15307,13249,12301,11741,3795,3755,3541,31,32,25,77,80,63,6.5,3.1,4.72,25351,66,21470,44,7,1420,1582,,90,10
"""490351135281""","""Salt Lake City, UT""",1.00,2486.00,815.00,116.43,43,53,50,23,29,28,20,24,22,7.50,52.50,2.17,2,2,20806,20609,19523,2,2,2,18061,17042,16261,13930,12950,12389,4105,4064,3850,27,28,22,67,69,55,4.5,2.5,7.00,22196,98,18274,44,7,1758,1809,,97,3
"""490351135282""","""Salt Lake City, UT""",1.00,1012.00,291.00,74.59,33,40,37,13,17,16,19,23,21,7.72,30.11,2.11,2,2,20217,20020,18934,2,2,2,17565,16563,15783,13553,12590,12030,3988,3948,3734,24,25,20,60,62,49,4.5,2.7,3.90,23398,100,20398,44,7,1012,1232,,82,18
"""490351135283""","""Salt Lake City, UT""",1.00,1687.00,488.00,112.91,40,48,45,20,25,24,20,23,21,7.65,33.07,2.12,2,2,20324,20127,19041,2,2,2,17648,16643,15863,13614,12649,12088,4009,3969,3755,24,25,20,61,63,50,4.6,2.5,4.32,22965,97,20753,44,8,1521,1788,,85,15
"""490351135321""","""Salt Lake City, UT""",1.00,1559.00,486.00,157.50,41,50,47,22,28,27,19,23,21,6.83,21.07,2.13,2,2,19088,18891,17804,2,2,2,17452,16446,15663,13649,12682,12121,3766,3725,3511,37,39,31,93,96,76,5.1,4.9,3.09,28050,92,32021,43,9,1664,1813,,92,8
"""490351135322""","""Salt Lake City, UT""",1.00,1378.00,494.00,162.66,48,58,55,28,35,34,20,23,21,6.79,20.61,2.17,2,2,19496,19299,18212,2,2,2,17822,16802,16019,13938,12958,12397,3846,3806,3591,38,39,31,94,96,77,4.6,4.9,3.04,28152,98,30796,43,9,2100,2110,1679,98,2
"""490351135331""","""Salt Lake City, UT""",1.00,2277.00,773.00,313.88,43,53,50,24,30,29,19,22,20,6.64,16.36,2.11,2,2,18343,18146,17059,2,2,2,17180,16179,15397,13530,12569,12008,3619,3578,3364,31,32,25,77,79,63,6.1,5.3,2.46,29333,76,43086,42,12,1820,1904,,96,4
"""490351135332""","""Salt Lake City, UT""",1.00,1401.00,444.00,271.30,48,58,55,28,35,33,20,24,22,7.23,11.84,2.20,2,2,19790,19593,18507,2,2,2,18060,17031,16249,14122,13133,12573,3904,3864,3650,33,34,27,82,85,67,3.2,5.3,1.64,28049,94,34484,42,34,2078,2197,,95,5
"""490351135333""","""Salt Lake City, UT""",1.00,1010.00,294.00,147.34,46,56,53,26,33,31,20,23,21,6.95,13.87,2.17,2,2,19547,19350,18263,2,2,2,17827,16807,16025,13938,12957,12397,3856,3816,3601,34,34,27,83,86,68,4.2,5.0,2.00,27845,100,32496,43,12,1958,2086,,94,6
"""490351135361""","""Salt Lake City, UT""",1.00,2170.00,635.00,180.39,39,47,44,20,25,24,18,22,20,6.84,24.07,2.02,2,2,18215,18018,16932,2,3,2,16627,15651,14868,12994,12058,11497,3593,3553,3339,39,40,32,96,99,79,5.5,4.9,3.52,27984,78,33328,42,11,1511,1631,1188,73,27
"""490351135362""","""Salt Lake City, UT""",1.00,1471.00,459.00,141.91,36,43,41,19,24,23,16,19,17,5.69,18.40,1.78,2,2,16735,16538,15452,4,4,3,14788,13886,13100,11431,10568,10007,3301,3261,3047,55,57,45,137,141,112,7.4,5.0,3.23,28295,27,31509,42,18,1457,1859,1248,34,66
"""490351135371""","""Salt Lake City, UT""",1.00,1613.00,412.00,160.88,41,50,47,22,28,27,19,22,20,7.64,19.57,2.07,2,2,18288,18091,17004,2,2,2,16911,15923,15140,13268,12319,11758,3608,3567,3353,36,37,29,88,91,72,5.8,5.2,2.56,28217,90,37733,42,7,1660,1665,1634,83,17
"""490351135372""","""Salt Lake City, UT""",1.00,2072.00,636.00,161.23,41,50,47,23,29,28,18,21,19,6.92,27.29,1.98,2,2,17816,17619,16533,3,3,3,16277,15314,14531,12721,11798,11237,3515,3474,3260,41,42,33,101,104,83,5.7,5.3,3.94,28447,81,34646,42,9,1727,1920,1383,64,36
"""490351135381""","""Salt Lake City, UT""",1.00,1424.00,395.00,136.51,43,52,49,23,29,28,20,23,21,7.32,21.17,2.17,2,2,19932,19735,18649,2,2,2,17931,16909,16128,13967,12986,12425,3932,3892,3677,31,32,26,77,80,63,4.6,3.8,2.89,24942,94,24889,43,9,1740,1781,,98,2
"""490351135382""","""Salt Lake City, UT""",1.00,1291.00,343.00,106.97,41,50,47,21,26,25,20,24,22,7.75,24.84,2.18,2,2,20282,20085,18998,2,2,2,18024,17002,16221,13996,13013,12452,4001,3961,3746,28,28,23,69,70,56,4.2,3.5,3.21,23487,99,23075,43,8,1592,1655,,96,4
"""490351135391""","""Salt Lake City, UT""",1.00,3141.00,544.00,233.54,41,50,47,21,27,26,20,24,22,9.16,21.34,2.19,2,2,20574,20377,19290,2,2,2,18125,17100,16319,14040,13055,12494,4059,4018,3804,26,27,22,65,67,54,3.7,3.0,2.33,23011,100,21749,44,12,1602,1736,,92,8
"""490351135392""","""Salt Lake City, UT""",1.00,2226.00,598.00,164.37,41,49,46,21,27,26,19,23,21,7.92,28.81,2.12,2,2,19650,19453,18367,2,2,2,17515,16511,15729,13608,12644,12083,3876,3836,3622,30,31,24,75,77,61,4.8,3.5,3.64,25370,91,23536,43,8,1600,1621,1460,87,13
"""490351135401""","""Salt Lake City, UT""",1.00,3347.00,787.00,309.00,48,59,56,28,35,34,20,24,22,8.61,21.93,2.19,2,2,22093,21896,20809,1,1,1,18440,17413,16636,14071,13085,12524,4358,4318,4104,11,11,9,26,27,21,5.1,2.2,2.55,16515,82,13996,45,9,2103,2144,,98,2
"""490351135402""","""Salt Lake City, UT""",1.00,2941.00,804.00,311.05,48,58,55,28,35,33,20,24,22,8.40,21.71,2.17,2,2,21209,21012,19926,2,2,1,18141,17121,16341,13933,12953,12392,4184,4144,3929,24,24,19,58,60,48,3.5,2.3,2.58,21111,100,16699,44,13,2079,2101,1941,86,14
"""490351135411""","""Salt Lake City, UT""",1.00,2455.00,589.00,395.42,48,58,55,27,34,33,20,24,22,8.57,12.77,2.20,2,2,21810,21613,20527,1,1,1,18447,17418,16639,14126,13137,12576,4303,4262,4048,19,19,15,47,48,38,3.1,2.5,1.49,16527,94,14282,45,22,2050,2082,1837,87,13
"""490351135421""","""Salt Lake City, UT""",1.00,3799.00,1140.00,999.51,46,56,53,25,31,30,21,25,23,8.06,9.20,2.26,2,2,22395,22198,21111,1,1,1,18940,17893,17115,14506,13499,12939,4418,4377,4163,16,16,13,39,41,32,2.8,1.8,1.14,16923,93,14487,45,31,1888,1901,1628,95,5
"""490351135431""","""Salt Lake City, UT""",1.00,2293.00,596.00,215.44,44,53,50,24,29,28,20,24,22,7.89,21.82,2.20,2,2,21188,20991,19904,1,1,1,18299,17272,16492,14097,13110,12549,4180,4139,3925,22,23,18,55,57,45,4.0,2.2,2.77,21226,100,20484,45,10,1772,1876,,94,6
"""490351135432""","""Salt Lake City, UT""",1.00,2187.00,617.00,429.29,43,52,49,23,28,27,21,24,22,8.33,11.97,2.23,2,2,21423,21226,20139,1,1,1,18567,17528,16749,14320,13322,12761,4226,4186,3971,20,21,17,50,51,41,3.4,2.2,1.44,21961,100,19683,45,16,1695,1761,,96,4
"""490351135441""","""Salt Lake City, UT""",1.00,2013.00,546.00,272.45,44,54,50,24,30,29,20,24,22,8.60,17.23,2.20,2,2,20949,20752,19666,1,2,1,18263,17236,16456,14107,13119,12559,4133,4092,3878,23,24,19,58,60,47,3.7,2.7,2.00,20326,100,19689,44,10,1788,1903,,94,6
"""490351135442""","""Salt Lake City, UT""",1.00,2419.00,613.00,192.26,42,51,48,21,27,26,20,24,22,8.84,28.20,2.19,2,2,21923,21726,20640,1,1,1,18395,17369,16591,14059,13073,12512,4325,4284,4070,11,11,9,27,27,22,3.5,2.8,3.19,18009,98,17815,44,13,1605,1578,1861,90,10
"""490351135451""","""Salt Lake City, UT""",1.00,3187.00,811.00,3770.14,49,60,57,28,35,34,21,25,23,9.02,1.94,2.30,2,2,22696,22499,21412,1,1,1,19291,18231,17453,14799,13779,13218,4477,4437,4222,15,15,12,37,38,30,1.9,2.6,0.22,13341,91,14124,44,77,2115,2132,1914,92,8
"""490351136001""","""Salt Lake City, UT""",1.00,1397.00,458.00,140.16,42,51,48,23,28,27,19,23,21,6.82,22.29,2.11,2,2,19079,18882,17796,2,2,2,17327,16326,15544,13526,12565,12004,3764,3723,3509,37,38,30,91,94,75,4.9,4.5,3.27,28414,98,27273,43,6,1712,2005,,85,15
"""490351136002""","""Salt Lake City, UT""",1.00,835.00,264.00,138.89,35,42,39,15,19,18,20,23,21,6.94,13.19,2.19,2,2,19708,19511,18424,2,2,2,17961,16937,16154,14038,13053,12492,3888,3847,3633,36,37,29,88,91,72,4.3,4.5,1.90,28257,100,26221,43,9,1127,1162,,97,3
"""490351136003""","""Salt Lake City, UT""",1.00,2014.00,644.00,101.14,40,48,45,20,25,24,19,23,21,6.28,39.99,2.14,2,2,19430,19233,18147,2,2,2,17588,16578,15796,13724,12754,12193,3833,3793,3578,30,31,25,76,78,62,4.8,4.0,6.37,27573,100,25664,43,6,1521,1494,1952,94,6
"""490351136004""","""Salt Lake City, UT""",1.00,1033.00,331.00,99.01,40,49,46,22,27,26,18,22,20,6.70,22.40,2.02,2,2,18449,18252,17166,2,2,2,16642,15668,14885,12965,12030,11470,3640,3599,3385,37,38,30,93,95,75,5.8,4.4,3.34,27767,87,24895,43,5,1632,1638,1619,71,29
"""490351137011""","""Salt Lake City, UT""",1.00,1878.00,523.00,111.82,37,45,42,17,22,21,19,23,21,7.70,36.01,2.13,2,2,19692,19495,18408,2,2,2,17598,16590,15808,13683,12715,12154,3885,3844,3630,30,31,24,75,77,61,4.5,3.8,4.68,26673,100,23804,43,7,1310,1473,,89,11
"""490351137012""","""Salt Lake City, UT""",1.00,892.00,266.00,91.26,38,46,44,19,24,23,19,23,21,6.71,19.55,2.13,2,2,19111,18914,17827,2,3,2,17468,16462,15678,13659,12692,12131,3770,3730,3515,39,40,32,96,99,79,5.6,4.4,2.91,27870,86,25576,43,6,1422,1495,,95,5
"""490351137013""","""Salt Lake City, UT""",1.00,1196.00,431.00,101.09,39,48,45,20,26,25,19,22,20,6.84,29.18,2.08,2,2,19042,18845,17758,2,2,2,17121,16130,15348,13330,12378,11817,3756,3716,3502,34,35,28,86,88,70,5.0,4.2,4.26,27178,97,25476,43,6,1538,1466,1836,81,19
"""490351137021""","""Salt Lake City, UT""",1.00,1519.00,463.00,130.81,43,52,49,23,29,28,19,23,21,7.02,24.84,2.13,2,2,19449,19252,18166,2,2,2,17519,16513,15731,13647,12680,12120,3837,3796,3582,35,37,29,88,91,72,4.6,4.3,3.54,27557,99,24345,43,7,1748,1817,1250,88,12
"""490351137022""","""Salt Lake City, UT""",1.00,1134.00,349.00,83.18,41,50,47,23,28,27,19,22,20,6.99,29.31,2.07,2,2,19234,19037,17950,2,2,2,17107,16117,15336,13284,12334,11774,3794,3754,3540,28,29,23,70,72,57,4.4,3.9,4.20,27044,100,23943,43,8,1694,1520,2179,74,26
"""490351138011""","""Salt Lake City, UT""",1.00,2063.00,673.00,151.47,44,54,50,25,31,30,19,22,21,6.87,30.53,2.07,2,2,19717,19520,18434,2,2,2,17188,16199,15417,13265,12316,11756,3890,3849,3635,33,34,27,81,84,66,4.1,3.6,4.44,23726,99,20564,44,9,1874,1930,1747,69,31
"""490351138012""","""Salt Lake City, UT""",1.00,2364.00,493.00,89.82,37,44,42,18,22,21,19,22,20,7.69,42.22,2.04,2,2,19428,19231,18145,2,2,2,16996,16014,15233,13132,12189,11629,3833,3792,3578,32,33,26,79,81,65,4.8,3.4,5.49,23717,99,20473,43,5,1340,1385,1233,71,29
"""490351138013""","""Salt Lake City, UT""",1.00,754.00,234.00,78.35,34,42,39,15,19,18,20,23,21,6.89,20.57,2.13,2,2,19886,19689,18602,2,2,2,17650,16642,15859,13693,12724,12164,3923,3883,3668,34,35,27,83,86,68,4.2,3.9,2.99,25384,100,21708,43,8,1121,1311,,85,15
"""490351138014""","""Salt Lake City, UT""",1.00,781.00,211.00,74.66,39,47,44,20,25,24,19,22,20,7.59,21.46,2.06,2,2,19672,19475,18389,2,2,2,17138,16152,15370,13225,12279,11718,3881,3840,3626,32,33,26,80,82,65,4.3,3.4,2.83,23089,100,19971,44,7,1485,1531,1391,67,33
"""490351138021""","""Salt Lake City, UT""",1.00,1294.00,386.00,119.84,35,43,40,17,21,20,19,22,20,6.53,21.03,2.03,2,2,18761,18564,17477,2,2,2,16791,15813,15031,13058,12119,11558,3701,3661,3446,32,33,26,80,83,66,5.6,3.7,3.22,26633,85,23662,43,6,1264,1371,976,73,27
"""490351138022""","""Salt Lake City, UT""",1.00,1422.00,425.00,100.37,37,45,42,18,22,21,19,23,21,7.08,29.97,2.11,2,2,19361,19164,18078,2,2,2,17425,16422,15640,13571,12608,12047,3819,3779,3565,34,36,28,86,88,70,5.0,4.1,4.23,26970,98,23601,43,5,1341,1292,1709,88,12
"""490351138023""","""Salt Lake City, UT""",1.00,1068.00,415.00,176.85,35,43,40,17,21,20,19,22,20,5.94,13.95,2.02,2,2,18883,18686,17600,3,3,3,16720,15747,14963,12954,12020,11459,3725,3685,3471,41,42,34,102,105,83,7.2,3.9,2.35,25920,32,22518,43,13,1275,1400,,91,9
"""490351138041""","""Salt Lake City, UT""",1.00,3853.00,1164.00,201.19,43,53,49,24,29,28,20,23,21,7.57,43.80,2.12,2,2,20242,20045,18958,2,2,2,17659,16653,15871,13632,12666,12105,3993,3953,3739,33,34,27,83,86,68,4.3,3.2,5.79,23431,97,19142,44,8,1774,1772,1783,85,15
"""490351138042""","""Salt Lake City, UT""",1.00,1393.00,348.00,105.60,38,46,43,18,22,21,20,23,21,8.24,27.17,2.16,2,2,20381,20184,19098,2,2,2,17939,16921,16140,13888,12910,12349,4021,3980,3766,30,31,25,75,77,61,4.1,3.3,3.30,24216,100,19962,44,9,1346,1482,,91,9
"""490351138051""","""Salt Lake City, UT""",1.00,1341.00,407.00,76.83,37,45,43,18,22,21,20,23,21,7.24,38.36,2.14,2,2,19947,19750,18663,2,2,2,17717,16706,15924,13746,12775,12214,3935,3895,3680,36,37,29,89,91,72,4.2,3.9,5.30,25705,98,21690,43,9,1339,1493,,90,10
"""490351138052""","""Salt Lake City, UT""",1.00,833.00,278.00,103.76,32,39,36,16,20,19,16,19,17,5.95,15.94,1.75,2,2,16961,16764,15677,3,3,3,14628,13735,12950,11235,10381,9820,3346,3306,3092,47,49,39,118,121,96,7.2,3.8,2.68,26657,29,22710,43,15,1192,,1404,15,85
"""490351138053""","""Salt Lake City, UT""",1.00,2017.00,480.00,254.14,39,47,44,19,24,23,20,23,21,8.10,15.29,2.15,2,2,20343,20146,19059,2,2,2,17857,16843,16062,13817,12842,12281,4013,3973,3758,27,28,22,68,70,55,3.1,3.5,1.89,25795,100,21373,44,20,1430,1806,,79,21
"""490351139031""","""Salt Lake City, UT""",1.00,2141.00,694.00,320.78,38,46,43,18,23,22,20,23,21,7.18,15.54,2.13,2,2,21470,21273,20187,1,1,1,17928,16921,16139,13660,12693,12132,4235,4195,3981,33,34,27,31,32,25,3.6,2.0,2.16,12611,77,11579,44,29,1363,1413,1194,77,23
"""490351139032""","""Salt Lake City, UT""",1.00,1923.00,620.00,237.95,47,57,54,26,33,31,20,24,22,7.92,20.64,2.19,2,2,22401,22204,21117,1,1,1,18505,17479,16700,14069,13083,12522,4419,4378,4164,17,18,14,16,17,13,3.3,2.5,2.61,15013,99,13761,44,16,1964,2004,1689,87,13
"""490351139033""","""Salt Lake City, UT""",1.00,1629.00,435.00,418.84,44,53,50,23,29,27,21,25,23,8.76,9.10,2.24,2,2,22827,22630,21543,1,1,1,18924,17881,17104,14412,13409,12848,4503,4463,4248,9,10,8,23,24,19,3.1,2.6,1.04,12809,69,13235,44,60,1719,1785,,96,4
"""490351139041""","""Salt Lake City, UT""",1.00,1661.00,453.00,120.59,41,49,46,20,25,24,21,24,22,,,2.22,2,2,21837,21640,20554,1,2,1,18559,17525,16745,14228,13234,12674,4308,4267,4053,23,24,19,57,58,46,3.4,2.2,3.76,16570,100,14726,44,13,1501,1545,,97,3
"""490351139042""","""Salt Lake City, UT""",1.00,603.00,210.00,82.29,40,49,46,20,25,24,20,24,22,7.49,19.11,2.18,2,2,21400,21203,20116,1,1,1,18248,17226,16443,13987,13004,12443,4222,4181,3967,40,41,33,38,39,31,4.4,2.1,2.55,16069,96,14112,44,7,1513,1613,,94,6
